transaction_id,product_id,quantity,price,timestamp
T3425,p019,6.0,31.72,10/25/2024
T3426, P 004 ,7.0,42.42,10/14/2024
T3427,p015,2.0,20.09,10/06/2024
T3428,p009,1.0,23.06,01-11-2024
T3429,p005,5.0,26.29,10/30/2024
T3430,P-013,,16.89,11/03/2024
T3431,P018,7.0,31.32,2024-10-09
T3432,P005,7.0,,2024-10-11
T3433,P016,1.0,6.05,2024-10-16
T3434,p019,4.0,30.0,2024-10-07
T3435,P-014,8.0,44.68,10/31/2024
T3436, P 016 ,,44.39,10/21/2024
T3437,p015,8.0,14.94,2024-10-13
T3438,P-004,4.0,34.97,28-10-2024
T3439,P007,6.0,19.07,2024-10-19
T3440,P-016,6.0,47.05,2024-10-13
T3441, P 008 ,,17.27,2024-10-26
T3442,P-017,,,10/27/2024
T3443, P 016 ,6.0,12.71,11/03/2024
T3444,P010,5.0,$48.63,10/25/2024
T3445,P-010,4.0,,03-11-2024
T3446,P002,,31.69,09-10-2024
T3447,p009,6.0,35.0,20-10-2024
T3448,p017,1.0,9.9,2024-11-01
T3449,P011,5.0,,2024-10-08
T3450,P-010,4.0,,2024-10-19
T3451,P-017,4.0,,2024-10-27
T3452,P004,5.0,38.15,10/24/2024
T3453,P-016,5.0,23.58,31-10-2024
T3454,P-015,6.0,$42.65,2024-11-02
T3455,P005,2.0,$46.45,10/30/2024
T3456, P 006 ,8.0,,10/29/2024
T3457,p017,3.0,11.19,2024-11-01
T3458,p001,9.0,28.5,06-10-2024
T3459,P-019,6.0,38.06,10/22/2024
T3460, P 004 ,5.0,36.5,2024-10-07
T3461,P017,5.0,43.09,10/22/2024
T3462,P-009,7.0,5.38,03-11-2024
T3463,P-002,8.0,26.65,10/08/2024
T3464,P008,2.0,26.74,10/15/2024
T3465,p015,5.0,14.4,21-10-2024
T3466,p007,9.0,45.12,10/24/2024
T3467,P-006,7.0,26.25,2024-10-22
T3468,P001,,10.73,10/13/2024
T3469,P-015,4.0,41.1,2024-10-26
T3470,p007,9.0,,2024-10-10
T3471,P017,5.0,30.17,11/02/2024
T3472, P 002 ,8.0,,03-11-2024
T3473,P009,1.0,25.48,11/03/2024
T3474,P009,1.0,36.21,2024-10-25
T3475,P013,,23.59,24-10-2024
T3476,P-006,6.0,13.28,10/21/2024
T3477, P 006 ,6.0,24.83,2024-10-24
T3478, P 003 ,6.0,13.15,2024-10-25
T3479,P-017,4.0,,2024-10-16
T3480,P017,7.0,7.97,10/16/2024
T3481,P-012,3.0,5.24,22-10-2024
T3482, P 016 ,6.0,,31-10-2024
T3483,p015,5.0,21.24,17-10-2024
T3484, P 013 ,3.0,40.72,09-10-2024
T3485, P 001 ,3.0,26.72,06-10-2024
T3486,P-017,4.0,7.03,19-10-2024
T3487,P003,8.0,22.19,10/07/2024
T3488,P-015,1.0,$35.53,21-10-2024
T3489,p004,9.0,44.32,16-10-2024
T3490,p004,8.0,16.3,19-10-2024
T3491,P018,,,10/07/2024
T3492,P-017,2.0,20.61,24-10-2024
T3493,P-019,8.0,37.37,10/28/2024
T3494,P-011,4.0,48.59,2024-10-21
T3495,P003,5.0,48.1,15-10-2024
T3496,P008,3.0,14.28,2024-11-03
T3497,p014,,10.68,08-10-2024
T3498, P 001 ,6.0,25.79,2024-10-15
T3499, P 014 ,8.0,9.52,15-10-2024
T3500,P002,9.0,34.62,19-10-2024
T3501,p004,2.0,40.32,10/15/2024
T3502, P 019 ,3.0,19.69,12-10-2024
T3503,p006,3.0,19.33,2024-10-26
T3504,P-001,5.0,,10/18/2024
T3505,P-017,2.0,42.12,10/12/2024
T3506,P008,4.0,8.37,07-10-2024
T3507,p019,6.0,$31.92,12-10-2024
T3508,p001,3.0,17.66,2024-10-24
T3509,P-005,3.0,27.08,11/04/2024
T3510,P-016,4.0,38.03,2024-11-01
T3511,p006,4.0,21.49,2024-10-31
T3512, P 008 ,3.0,29.86,10-10-2024
T3513,P-013,2.0,42.32,10/12/2024
T3514,P016,1.0,25.37,2024-11-02
T3515, P 003 ,7.0,34.49,2024-11-04
T3516,p019,5.0,8.91,29-10-2024
T3517,P-012,8.0,26.65,16-10-2024
T3518,P-016,1.0,17.65,2024-10-10
T3519, P 011 ,1.0,9.11,2024-10-24
T3520,p010,,5.57,2024-10-15
T3521, P 004 ,7.0,,10/30/2024
T3522, P 012 ,7.0,33.01,16-10-2024
T3523,P002,7.0,32.55,10/19/2024
T3524,P019,,15.09,10/25/2024
T3525,P-005,9.0,24.81,28-10-2024
T3526,P008,9.0,23.12,10/25/2024
T3527,P-007,8.0,49.59,23-10-2024
T3528, P 014 ,4.0,7.03,10/27/2024
T3529,P003,4.0,35.0,2024-10-17
T3530,P-018,6.0,38.2,2024-10-10
T3531,P-016,8.0,10.12,2024-10-16
T3532,P019,7.0,$47.11,10/31/2024
T3533,p019,6.0,23.67,26-10-2024
T3534,P018,5.0,,10/23/2024
T3535, P 016 ,5.0,46.13,11-10-2024
T3536,P-008,6.0,25.02,31-10-2024
T3537,P-001,7.0,12.18,2024-10-13
T3538,P017,3.0,31.08,02-11-2024
T3539,P-012,3.0,19.98,19-10-2024
T3540,P-011,7.0,43.14,14-10-2024
T3541, P 005 ,6.0,15.18,07-10-2024
T3542,P-012,6.0,7.08,2024-10-26
T3543,p017,3.0,7.01,19-10-2024
T3544,P-006,2.0,40.96,30-10-2024
T3545,p001,6.0,44.94,10/12/2024
T3546,p005,5.0,,2024-10-22
T3547,p014,5.0,27.89,27-10-2024
T3548,P-005,6.0,20.55,12-10-2024
T3549, P 001 ,1.0,37.95,2024-10-07
T3550,P-018,3.0,33.62,2024-10-31
T3551,P016,1.0,23.28,2024-10-13
T3552,p009,7.0,,14-10-2024
T3553,P-019,2.0,6.11,10/11/2024
T3554, P 005 ,7.0,16.83,16-10-2024
T3555,P002,5.0,10.89,10/28/2024
T3556,p015,2.0,9.69,10/08/2024
T3557,P007,,37.1,09-10-2024
T3558,P004,,34.87,2024-10-11
T3559, P 001 ,5.0,23.39,10/20/2024
T3560,P013,2.0,$42.43,10/29/2024
T3561, P 007 ,5.0,24.5,08-10-2024
T3562,p015,1.0,7.61,13-10-2024
T3563,P-014,3.0,22.88,2024-11-03
T3564,P-019,1.0,33.68,10/27/2024
T3565,P-018,7.0,22.39,10/08/2024
T3566,P-010,6.0,25.68,2024-10-15
T3567,P-009,8.0,14.66,26-10-2024
T3568,p008,2.0,39.75,2024-10-17
T3569, P 010 ,3.0,$43.57,11/01/2024
T3570, P 017 ,3.0,$6.95,2024-10-23
T3571,P002,2.0,45.46,10/10/2024
T3572,P-006,3.0,29.15,11/03/2024
T3573, P 005 ,4.0,,17-10-2024
T3574,p009,7.0,26.78,2024-10-30
T3575, P 005 ,,23.75,10/20/2024
T3576,P018,5.0,17.64,2024-10-21
T3577,p009,4.0,46.91,22-10-2024
T3578, P 017 ,9.0,47.78,23-10-2024
T3579, P 017 ,3.0,29.84,10/08/2024
T3580,P012,9.0,43.32,2024-10-19
T3581,p007,7.0,27.9,18-10-2024
T3582,p003,2.0,8.1,16-10-2024
T3583,P010,,15.28,2024-11-04
T3584,P-002,6.0,26.82,2024-10-14
T3585,P003,9.0,,10/08/2024
T3586, P 016 ,,17.79,11/01/2024
T3587,P002,4.0,38.53,10/20/2024
T3588,P-010,8.0,43.8,18-10-2024
T3589, P 006 ,4.0,25.03,26-10-2024
T3590, P 011 ,4.0,48.99,2024-10-16
T3591,p007,,33.95,2024-10-08
T3592,P015,3.0,15.1,10/28/2024
T3593,P-006,9.0,41.53,30-10-2024
T3594, P 009 ,4.0,20.11,09-10-2024
T3595, P 012 ,5.0,,10/19/2024
T3596, P 019 ,8.0,20.07,07-10-2024
T3597,P003,4.0,20.19,2024-10-31
T3598,p015,4.0,5.39,09-10-2024
T3599, P 002 ,,25.09,14-10-2024
T3600, P 002 ,7.0,$40.9,01-11-2024
T3601,P003,4.0,,11/01/2024
T3602,P006,6.0,33.08,2024-10-17
T3603,p015,3.0,25.26,10/07/2024
T3604,P010,,37.69,10/10/2024
T3605,P009,,39.87,2024-10-10
T3606,P001,8.0,$48.11,14-10-2024
T3607,p016,9.0,29.05,10/08/2024
T3608, P 006 ,5.0,5.38,27-10-2024
T3609,P-009,3.0,5.29,2024-10-23
T3610, P 004 ,,$22.72,10/29/2024
T3611,P-002,7.0,46.72,2024-10-11
T3612,P-004,4.0,31.02,08-10-2024
T3613,P001,1.0,15.03,06-10-2024
T3614,p019,4.0,9.25,2024-10-14
T3615,p010,6.0,32.67,2024-10-07
T3616,P015,1.0,31.47,10/18/2024
T3617,p019,2.0,49.35,10/14/2024
T3618,P-016,2.0,6.19,2024-10-13
T3619,P-004,3.0,32.51,2024-10-18
T3620,P002,5.0,37.56,06-10-2024
T3621,P013,4.0,46.43,2024-10-19
T3622,P001,9.0,48.18,07-10-2024
T3623,P017,6.0,20.19,10/14/2024
T3624,p013,3.0,34.75,10/08/2024
T3625,p004,4.0,,2024-10-28
T3626, P 007 ,6.0,5.48,10/25/2024
T3627, P 017 ,8.0,$21.2,2024-10-30
T3628,P-009,2.0,30.29,28-10-2024
T3629,p004,7.0,$8.42,10/14/2024
T3630,p019,,18.04,14-10-2024
T3631,p001,1.0,20.92,2024-10-06
T3632,p010,1.0,36.8,28-10-2024
T3633, P 004 ,,$23.49,17-10-2024
T3634,P009,8.0,14.92,2024-10-21
T3635,P-013,6.0,19.61,10/17/2024
T3636,P014,1.0,7.13,30-10-2024
T3637,P-010,4.0,31.06,11/01/2024
T3638, P 006 ,4.0,9.0,2024-10-13
T3639,p016,9.0,38.56,10/09/2024
T3640,P-006,4.0,48.61,10/29/2024
T3641,p017,1.0,23.67,11-10-2024
T3642, P 010 ,4.0,,11/03/2024
T3643,P-018,2.0,,09-10-2024
T3644,P018,2.0,$15.4,11/03/2024
T3645,p003,1.0,44.74,14-10-2024
T3646,p015,1.0,,2024-10-22
T3647,p015,4.0,,10/27/2024
T3648,P004,1.0,,2024-10-07
T3649,p009,9.0,8.72,2024-10-29
T3650, P 019 ,1.0,39.97,2024-10-14
T3651,p017,1.0,10.98,10/31/2024
T3652,P-011,3.0,8.53,10/12/2024
T3653,p009,6.0,$12.46,2024-10-24
T3654, P 010 ,6.0,49.48,10/18/2024
T3655,P-018,9.0,16.76,10/08/2024
T3656,P013,2.0,37.16,2024-10-17
T3657,P008,5.0,$26.17,20-10-2024
T3658,p007,9.0,21.35,2024-10-24
T3659,p017,2.0,$26.53,10/30/2024
T3660,p015,3.0,30.41,11/04/2024
T3661,P-015,8.0,$10.83,2024-10-24
T3662,P-001,7.0,7.53,10/12/2024
T3663, P 014 ,6.0,24.07,10/06/2024
T3664,p005,4.0,28.2,10/25/2024
T3665,P-011,5.0,42.35,25-10-2024
T3666,p016,7.0,14.73,10/27/2024
T3667,p002,3.0,,03-11-2024
T3668,p008,1.0,$49.92,07-10-2024
T3669,P-011,6.0,,2024-10-11
T3670,P018,8.0,44.45,2024-10-15
T3671, P 003 ,6.0,8.15,28-10-2024
T3672,P001,7.0,,2024-11-04
T3673,P011,9.0,32.7,04-11-2024
T3674, P 016 ,7.0,9.43,2024-10-08
T3675,P018,9.0,28.04,24-10-2024
T3676,P016,1.0,8.27,2024-11-01
T3677,P-010,1.0,8.23,2024-11-04
T3678, P 018 ,6.0,13.04,10/24/2024
T3679, P 006 ,3.0,,10/22/2024
T3680,P019,3.0,18.31,11/04/2024
T3681,P-004,5.0,13.02,24-10-2024
T3682, P 013 ,9.0,45.64,10/31/2024
T3683,P-014,3.0,32.19,2024-11-03
T3684,p003,3.0,$37.54,11/01/2024
T3685, P 010 ,9.0,19.53,2024-10-12
T3686, P 006 ,9.0,,10/25/2024
T3687,P-001,,24.84,14-10-2024
T3688,P014,1.0,17.98,18-10-2024
T3689, P 008 ,6.0,7.83,17-10-2024
T3690, P 019 ,5.0,$23.42,10/18/2024
T3691, P 014 ,1.0,6.32,10/16/2024
T3692,P-010,5.0,42.73,10/21/2024
T3693,P017,,41.93,10/15/2024
T3694,p009,9.0,33.95,10/08/2024
T3695,P006,6.0,26.46,10/06/2024
T3696, P 011 ,3.0,32.96,2024-10-21
T3697, P 007 ,,$48.39,2024-10-27
T3698,p017,1.0,23.49,10/13/2024
T3699,P001,6.0,,10/28/2024
T3700,P-005,7.0,48.14,13-10-2024
T3701, P 009 ,5.0,11.46,09-10-2024
T3702,p018,8.0,24.11,10/26/2024
T3703, P 002 ,3.0,40.24,10/28/2024
T3704,P-011,4.0,6.15,2024-10-07
T3705, P 006 ,2.0,17.17,10/25/2024
T3706,P-008,6.0,,10/15/2024
T3707,p004,2.0,12.33,10/17/2024
T3708, P 018 ,,20.73,24-10-2024
T3709,P011,2.0,41.52,2024-10-29
T3710,P005,8.0,19.45,2024-10-06
T3711, P 015 ,2.0,22.87,11/04/2024
T3712, P 018 ,1.0,47.44,02-11-2024
T3713,p002,6.0,,13-10-2024
T3714,P011,9.0,32.26,2024-10-23
T3715,P013,8.0,,11/01/2024
T3716,p004,3.0,42.86,13-10-2024
T3717,P-007,9.0,28.26,10-10-2024
T3718,P011,6.0,15.35,26-10-2024
T3719, P 004 ,9.0,42.76,30-10-2024
T3720, P 015 ,3.0,,11/01/2024
T3721,p001,2.0,17.24,13-10-2024
T3722,P-003,8.0,46.78,28-10-2024
T3723,P014,1.0,$37.3,10/22/2024
T3724,P006,1.0,38.9,12-10-2024
T3725,p018,2.0,,2024-10-13
T3726,p001,9.0,,10/18/2024
T3727,p006,4.0,9.21,28-10-2024
T3728,P-006,8.0,$20.58,2024-10-31
T3729,P016,,31.07,22-10-2024
T3730,P005,9.0,8.42,11-10-2024
T3731,P017,7.0,43.57,10/14/2024
T3732, P 010 ,1.0,18.54,10/21/2024
T3733, P 018 ,7.0,28.09,2024-10-16
T3734,P007,5.0,20.11,11-10-2024
T3735, P 003 ,6.0,,19-10-2024
T3736,p013,6.0,47.0,11/01/2024
T3737,P-015,3.0,11.18,2024-10-09
T3738,P-019,9.0,7.24,15-10-2024
T3739, P 003 ,8.0,9.88,2024-10-16
T3740,P004,9.0,35.77,2024-10-23
T3741, P 005 ,6.0,10.76,21-10-2024
T3742,P-001,9.0,8.91,27-10-2024
T3743,p004,2.0,24.97,2024-10-19
T3744,P012,3.0,35.38,02-11-2024
T3745, P 010 ,9.0,49.58,2024-10-27
T3746,p013,4.0,31.07,08-10-2024
T3747,P-014,7.0,8.61,2024-10-13
T3748,P-005,5.0,7.49,15-10-2024
T3749, P 004 ,1.0,46.23,10/25/2024
T3750,p014,6.0,33.18,14-10-2024
T3751,P010,1.0,24.62,10/16/2024
T3752,P017,2.0,,10/15/2024
T3753,P-010,7.0,13.55,2024-10-12
T3754,P007,9.0,5.92,10/31/2024
T3755,P-016,8.0,11.96,10/10/2024
T3756,p001,9.0,38.88,2024-10-18
T3757, P 017 ,1.0,49.31,10/12/2024
T3758, P 009 ,8.0,,10/24/2024
T3759, P 006 ,4.0,15.63,10/17/2024
T3760, P 019 ,9.0,18.73,2024-10-31
T3761,P-013,8.0,12.79,10/07/2024
T3762,P-003,,33.14,24-10-2024
T3763,P-007,1.0,$7.68,09-10-2024
T3764,P009,2.0,26.55,2024-10-30
T3765,P-005,,26.97,19-10-2024
T3766, P 010 ,6.0,39.91,10/22/2024
T3767,P-017,9.0,41.26,2024-11-02
T3768,p012,2.0,$16.51,2024-11-04
T3769,P016,4.0,41.74,10/13/2024
T3770,P003,7.0,6.81,10/23/2024
T3771,P-009,6.0,15.67,2024-10-18
T3772,P015,8.0,29.16,2024-10-26
T3773, P 005 ,4.0,36.31,2024-10-13
T3774,p013,3.0,,08-10-2024
T3775,P014,9.0,24.81,2024-10-06
T3776,P-015,2.0,37.33,2024-10-17
T3777,P016,6.0,,10/17/2024
T3778, P 013 ,1.0,40.74,2024-10-19
T3779,p017,1.0,8.2,10/29/2024
T3780,p008,1.0,44.17,10/08/2024
T3781,P002,7.0,32.08,10/28/2024
T3782,P-005,5.0,28.13,20-10-2024
T3783,p006,2.0,39.56,20-10-2024
T3784,P012,9.0,,09-10-2024
T3785,P-018,4.0,34.86,2024-10-20
T3786,p001,7.0,14.19,10/16/2024
T3787, P 017 ,6.0,41.25,10/27/2024
T3788, P 011 ,8.0,29.96,06-10-2024
T3789, P 010 ,3.0,15.66,23-10-2024
T3790, P 019 ,8.0,34.53,11/01/2024
T3791,P-014,8.0,26.07,26-10-2024
T3792,P010,,15.42,2024-10-15
T3793,p015,6.0,,09-10-2024
T3794,P019,9.0,15.35,10/14/2024
T3795, P 004 ,7.0,46.75,10/27/2024
T3796,P002,5.0,41.12,10/11/2024
T3797,P009,4.0,24.7,10/12/2024
T3798, P 010 ,7.0,34.04,10/10/2024
T3799,P-011,2.0,38.01,08-10-2024
T3800,P-014,9.0,6.9,10/18/2024
T3801, P 007 ,9.0,,24-10-2024
T3802,P015,9.0,$25.21,10/10/2024
T3803, P 019 ,2.0,14.58,26-10-2024
T3804,p015,,27.7,10/19/2024
T3805,p008,2.0,7.54,2024-10-24
T3806,P011,8.0,,11/03/2024
T3807,p009,9.0,29.09,2024-10-22
T3808,P015,5.0,48.69,10/30/2024
T3809,p001,9.0,41.15,10/25/2024
T3810, P 001 ,,34.58,22-10-2024
T3811,P019,2.0,38.19,2024-10-13
T3812, P 003 ,3.0,13.73,22-10-2024
T3813,P010,,25.29,2024-10-30
T3814, P 008 ,3.0,46.11,2024-11-04
T3815, P 015 ,,36.8,2024-10-19
T3816, P 010 ,3.0,23.85,10/19/2024
T3817,p001,5.0,27.18,2024-10-19
T3818,P-018,3.0,46.54,26-10-2024
T3819,P-002,8.0,,10/06/2024
T3820,P019,4.0,49.8,2024-10-26
T3821,p013,5.0,19.15,10/22/2024
T3822,P001,5.0,27.33,04-11-2024
T3823,P002,4.0,$40.29,03-11-2024
T3824,P016,3.0,31.93,18-10-2024
T3825,P015,7.0,31.79,10/16/2024
T3826, P 013 ,4.0,$21.03,02-11-2024
T3827,P-016,2.0,10.52,11/01/2024
T3828,p017,,29.96,10/31/2024
T3829,P-007,7.0,16.56,16-10-2024
T3830, P 017 ,6.0,43.62,2024-11-02
T3831,p007,9.0,$22.25,2024-11-02
T3832, P 013 ,5.0,5.11,2024-11-01
T3833,p005,7.0,29.02,10/30/2024
T3834,P017,2.0,35.82,29-10-2024
T3835,P-003,9.0,19.99,11/01/2024
T3836,P-007,4.0,42.73,12-10-2024
T3837,p017,1.0,26.96,10/21/2024
T3838,P007,1.0,23.64,10/30/2024
T3839,P001,8.0,14.41,31-10-2024
T3840, P 017 ,9.0,7.18,28-10-2024
T3841,p017,4.0,21.98,2024-10-30
T3842,P011,2.0,43.27,19-10-2024
T3843,P003,7.0,35.11,20-10-2024
T3844,p015,3.0,9.27,10/25/2024
T3845,P-011,9.0,,04-11-2024
T3846,P-016,1.0,43.44,22-10-2024
T3847,p009,5.0,,23-10-2024
T3848,P001,8.0,28.76,10/26/2024
T3849,P016,2.0,,10/26/2024
T3850, P 009 ,8.0,,10/14/2024
T3851,P019,3.0,9.83,2024-10-28
T3852,p012,,6.81,27-10-2024
T3853,P019,7.0,49.87,2024-11-01
T3854,P009,3.0,22.38,10/25/2024
T3855,p007,9.0,20.35,10/13/2024
T3856,P-014,6.0,25.61,2024-10-27
T3857,P019,3.0,31.34,24-10-2024
T3858,p019,8.0,$34.18,10/23/2024
T3859,P002,8.0,32.61,28-10-2024
T3860,p009,6.0,28.9,2024-10-08
T3861,p013,9.0,36.19,10/23/2024
T3862,P015,3.0,39.17,10/12/2024
T3863, P 003 ,,27.02,11/04/2024
T3864,P-011,,12.78,10-10-2024
T3865, P 014 ,8.0,24.69,10/14/2024
T3866,p008,3.0,40.83,10/25/2024
T3867,p018,8.0,,10/11/2024
T3868,p019,9.0,44.89,10/12/2024
T3869,P-016,4.0,48.22,03-11-2024
T3870, P 002 ,8.0,15.85,2024-10-31
T3871,p008,1.0,40.13,10/25/2024
T3872,P-006,2.0,47.02,01-11-2024
T3873,p012,3.0,7.55,28-10-2024
T3874,P015,9.0,,2024-10-11
T3875, P 008 ,9.0,$10.12,2024-10-24
T3876,P004,4.0,$19.64,2024-11-02
T3877,P015,8.0,31.91,2024-10-11
T3878,p017,2.0,27.53,19-10-2024
T3879,P-013,7.0,30.55,13-10-2024
T3880, P 018 ,9.0,$5.31,10/28/2024
T3881,p002,5.0,$19.17,10/30/2024
T3882,P-013,2.0,47.54,11/01/2024
T3883,p013,2.0,,11/01/2024
T3884, P 015 ,4.0,$28.02,29-10-2024
T3885, P 010 ,5.0,7.1,2024-10-26
T3886,p003,3.0,48.9,2024-10-30
T3887,p019,8.0,46.87,11/01/2024
T3888, P 003 ,4.0,37.85,10/15/2024
T3889,P-014,8.0,,10/26/2024
T3890,P008,9.0,$21.57,10/16/2024
T3891, P 004 ,9.0,,2024-10-19
T3892,P011,3.0,9.27,16-10-2024
T3893,P-011,7.0,,2024-10-30
T3894,P011,8.0,26.71,10/25/2024
T3895,P002,4.0,15.18,2024-10-18
T3896,P017,7.0,,10/13/2024
T3897,P009,5.0,38.26,2024-10-27
T3898, P 002 ,4.0,,24-10-2024
T3899, P 015 ,1.0,6.75,25-10-2024
T3900,p016,8.0,18.28,10/10/2024
T3901,P004,,14.75,2024-10-18
T3902,P008,7.0,46.58,10/13/2024
T3903,p009,2.0,33.16,2024-11-03
T3904,p005,2.0,,2024-10-20
T3905,p016,9.0,,27-10-2024
T3906,P013,9.0,34.99,20-10-2024
T3907,P007,8.0,37.77,24-10-2024
T3908,P017,,20.29,2024-10-19
T3909,P-003,8.0,$44.92,23-10-2024
T3910,P005,9.0,29.36,2024-11-01
T3911, P 019 ,9.0,11.2,23-10-2024
T3912, P 012 ,3.0,$19.31,2024-10-24
T3913,p007,2.0,41.0,2024-11-03
T3914,P-009,3.0,7.78,10/19/2024
T3915,p006,4.0,13.03,2024-10-21
T3916, P 017 ,9.0,6.95,23-10-2024
T3917,P-016,2.0,17.06,2024-11-03
T3918,P003,7.0,16.43,2024-10-10
T3919, P 004 ,9.0,44.55,10/30/2024
T3920,P-010,8.0,,10/15/2024
T3921,P-005,2.0,$8.1,2024-10-24
T3922,p010,4.0,25.33,07-10-2024
T3923, P 012 ,1.0,47.76,04-11-2024
T3924,P-010,2.0,$22.11,10/21/2024
T3925, P 013 ,1.0,29.56,11/02/2024
T3926,p011,3.0,40.53,08-10-2024
T3927,p016,9.0,25.03,26-10-2024
T3928,p008,6.0,37.84,10/30/2024
T3929,P008,7.0,31.17,10/31/2024
T3930,P008,4.0,14.12,2024-10-14
T3931,P-013,4.0,19.06,2024-10-28
T3932, P 002 ,6.0,25.8,30-10-2024
T3933, P 012 ,4.0,10.06,2024-10-25
T3934, P 010 ,1.0,$15.35,10/22/2024
T3935,P012,7.0,26.59,15-10-2024
T3936,p011,1.0,14.23,10/09/2024
T3937, P 015 ,3.0,9.16,2024-10-16
T3938,P016,5.0,32.36,31-10-2024
T3939,P017,8.0,27.22,23-10-2024
T3940,p002,9.0,$17.01,09-10-2024
T3941,p018,1.0,6.1,10/27/2024
T3942,p012,1.0,32.18,06-10-2024
T3943,P019,7.0,$23.27,10/26/2024
T3944,p018,4.0,16.26,25-10-2024
T3945, P 017 ,5.0,48.94,10/30/2024
T3946,p006,,31.78,15-10-2024
T3947,P015,,42.37,10/09/2024
T3948,p003,8.0,,2024-10-09
T3949,P-006,4.0,26.82,2024-10-12
T3950, P 003 ,,,10/31/2024
T3951,P001,,$5.07,10/31/2024
T3952,p013,6.0,31.98,10/20/2024
T3953,P-014,6.0,,12-10-2024
T3954, P 013 ,8.0,19.0,2024-10-11
T3955,P-004,4.0,34.45,28-10-2024
T3956,p007,9.0,18.22,2024-10-21
T3957,P-010,4.0,,21-10-2024
T3958,P-007,1.0,42.24,2024-10-27
T3959,P-015,1.0,24.79,21-10-2024
T3960,P015,1.0,$8.28,10/11/2024
T3961,p004,2.0,36.11,2024-10-28
T3962,P-006,,15.49,10/22/2024
T3963,P-005,7.0,40.87,2024-10-29
T3964,P012,8.0,14.02,10/07/2024
T3965, P 001 ,5.0,34.03,13-10-2024
T3966,P008,5.0,14.9,2024-10-24
T3967, P 001 ,2.0,10.17,11/04/2024
T3968,p005,8.0,38.61,21-10-2024
T3969,P006,2.0,31.9,2024-10-29
T3970,P003,2.0,16.07,2024-10-21
T3971,P-015,1.0,8.51,10/26/2024
T3972,P005,7.0,38.9,30-10-2024
T3973,p014,,29.45,10/20/2024
T3974,p018,7.0,38.57,22-10-2024
T3975,P-016,4.0,11.9,10/24/2024
T3976,P-006,6.0,6.52,10/19/2024
T3977,P-014,6.0,,10/26/2024
T3978,p008,7.0,44.08,10/07/2024
T3979,P-007,4.0,41.32,2024-10-26
T3980, P 008 ,8.0,22.68,10/28/2024
T3981,P-013,3.0,30.12,2024-10-11
T3982,p006,6.0,46.47,25-10-2024
T3983,p018,5.0,,2024-10-09
T3984,p002,9.0,44.98,10/18/2024
T3985,p008,,48.94,23-10-2024
T3986,P-011,4.0,7.28,2024-10-16
T3987, P 001 ,3.0,47.15,2024-10-20
T3988, P 006 ,,17.8,10/09/2024
T3989,p016,5.0,6.69,10/13/2024
T3990, P 012 ,9.0,39.34,10/22/2024
T3991,P011,3.0,25.23,10/24/2024
T3992,P010,3.0,,10/23/2024
T3993,P-003,2.0,34.26,09-10-2024
T3994,P013,2.0,21.76,23-10-2024
T3995,P003,6.0,13.26,2024-10-20
T3996,P015,,34.37,2024-11-04
T3997,P-016,5.0,18.91,12-10-2024
T3998, P 013 ,,32.02,24-10-2024
T3999,P017,6.0,43.0,10/27/2024
T4000,p003,4.0,,2024-10-23
T4001,P-011,9.0,37.03,10/23/2024
T4002,p019,2.0,39.04,10/28/2024
T4003,P011,5.0,33.31,10/18/2024
T4004,p016,7.0,37.54,12-10-2024
T4005, P 003 ,2.0,39.5,10/12/2024
T4006,P006,6.0,41.86,10/18/2024
T4007,P-014,4.0,$41.76,2024-10-09
T4008, P 018 ,6.0,$26.41,2024-10-27
T4009,P017,,30.34,04-11-2024
T4010,P004,8.0,21.78,2024-10-29
T4011,P-015,4.0,20.46,23-10-2024
T4012,P011,6.0,16.54,21-10-2024
T4013,P-003,6.0,$40.45,2024-11-03
T4014,P-003,7.0,43.66,2024-10-12
T4015, P 016 ,1.0,25.63,2024-10-28
T4016,P005,,34.35,10/16/2024
T4017,P-010,6.0,22.2,12-10-2024
T4018, P 019 ,3.0,,2024-10-31
T4019,P004,,42.47,10/27/2024
T4020,p019,7.0,35.33,10/19/2024
T4021,P-011,3.0,15.35,2024-10-07
T4022,P-002,,47.3,10/15/2024
T4023,P010,,14.71,2024-10-22
T4024,P-011,4.0,31.87,07-10-2024
T4025, P 016 ,,21.2,27-10-2024
T4026,P019,5.0,5.91,2024-10-21
T4027, P 011 ,6.0,21.35,10/14/2024
T4028,p014,1.0,44.16,2024-10-16
T4029,p002,9.0,19.0,2024-11-04
T4030,P005,6.0,5.2,23-10-2024
T4031,p005,,$6.01,10/26/2024
T4032,P019,1.0,17.34,2024-10-24
T4033,P-012,6.0,7.1,22-10-2024
T4034,P-018,8.0,6.16,2024-10-30
T4035,p004,9.0,24.63,2024-10-25
T4036, P 017 ,2.0,5.18,06-10-2024
T4037,P010,6.0,30.76,2024-10-13
T4038, P 006 ,5.0,32.36,2024-10-29
T4039,p014,2.0,$42.04,10/11/2024
T4040,p011,7.0,11.2,10/16/2024
T4041,p011,4.0,8.76,01-11-2024
T4042,P018,1.0,34.05,2024-10-15
T4043,P018,4.0,10.45,24-10-2024
T4044,p011,6.0,42.51,10/06/2024
T4045,P012,7.0,7.01,2024-10-11
T4046, P 005 ,9.0,$40.09,2024-11-03
T4047,P-009,4.0,5.55,2024-10-16
T4048, P 009 ,9.0,31.36,22-10-2024
